,ID,City,Restaurant,Average Cost for two,Aggregate rating,Votes,Cuisine,Address,Price Range
1325,67108,Mumbai,Sindhful,1400.0,4.4,100,Sindhi  North Indian  Snacks,"Khar, Khar West, Mumbai",2
1326,67148,Mumbai,Celini - Grand Hyatt Mumbai,3600.0,2.9,80,"Italian,Continental,North Indian,Mughlai,Pizzas,Bakery","Lobby Level Off Western Express Highway Vakola, Bandra Area, Mumbai",4
1327,67283,Chennai,Rahmas Biryani,600.0,3.8,20,Biryani,"Kodambakkam, Kodambakkam, Chennai",1
1328,67296,Hyderabad,Shalimar Sweets,600.0,4.1,100,Sweets,"Galaxy Theatre Road, Toli Chowki, Hyderabad",1
1329,67411,Pune,Cafe Samosa Corner,200.0,4.4,100,"Indian,Fast Food,Biryani,Tandoor,Sweets,Beverages,Street Food","Kondhwa, Kondhwa, Pune",1
1330,67575,Chennai,Savoury Sea Shell,800.0,4.3,1000,"Arabian,Indian,Chinese","Egmore, Thousand Lights, Chennai",1
1331,67618,Pune,Lean Life Bistro,600.0,4.7,20,Fast Food,"Kothrud, Kothrud, Pune",1
1332,67652,Kolkata,Chilly Culture,1000.0,4.3,100,"Chinese,Thai,North Indian","Southern Avenue, Kalighat, Kolkata",2
1333,67659,Pune,Nitrobuzz,800.0,2.9,80,"Cafe,Desserts,Ice Cream,Beverages,Pastas,Salads","Erandwane, Erandwane, Pune",1
1334,67716,Kolkata,Indthalia,1400.0,3.9,20,"Continental,Chinese,Indian","Southern Avenue, Golpark, Kolkata",2
1335,67717,Kolkata,Kookie Jar,700.0,4.6,500,Desserts  Snacks  Bakery,"Opposite Fbb, Elgin, Kolkata",1
1336,67787,Mumbai,O Pedro,3600.0,4.4,100,"Goan,Portuguese","Bandra Area, Bandra Area, Mumbai",4
1337,67903,Mumbai,Pomona Cafe,1000.0,4.0,50,Italian-American  European  Continental,"Matunga King Circle, Matunga, Mumbai",2
1338,68020,Ahmedabad,Yummy Fast Food Corner,600.0,3.3,50,Fast Food,"Mani Nagar, Khokhra, Ahmedabad",1
1339,68055,Mumbai,Classic Fast Food,1000.0,4.3,500,Indian  Chinese  Continental,"Matunga East, Matunga, Mumbai",2
1340,68100,Delhi,Kake Da Hotel,1200.0,4.1,1000,"North Indian,Mughlai,Punjabi","Rohini, Sector 7 Rohini, Delhi",2
1341,68276,Pune,Signature,1200.0,4.4,100,"North Indian,Mughlai,Seafood,Chinese,Tandoor","Sahani Sujan Park, Lullanagar, Pune",2
1342,68512,Bangalore,The Cafe By Foodhall,2000.0,4.0,20,"Fast Food,Pan-Asian,Continental","1Mg, Ulsoor, Bangalore",3
1343,68544,Mumbai,Hotel Sadguru,600.0,4.5,20,Indian  Chinese,"Ghatkopar East, Vikhroli, Mumbai",1
1344,69274,Bangalore,Chai Point,300.0,4.5,500,"Bakery,Combo,Beverages,Maharashtrian,Snacks,Street Food,South Indian,Punjabi,Fast Food","Church St, Ashok Nagar, Bangalore",1
1345,69354,Bangalore,No.10 Fort Cochin,500.0,4.2,1000,"Seafood,Kerala,Biryani","Central Bangaore, Ashok Nagar, Bangalore",1
1346,69489,Chennai,The Juice Shop @ Arab Street,300.0,2.9,80,"Juices,Desserts,Beverages","Kodambakkam, Kodambakkam, Chennai",1
1347,69531,Chennai,6Th Avenue,500.0,3.7,20,"Indian,Chinese,Continental","Anna Nagar West, Annanagar, Chennai",1
1348,69876,Bangalore,Subway,700.0,4.4,100,"Fast Food,Salads,Snacks,Desserts,Beverages","Ub City, Ashok Nagar, Bangalore",1
1349,69959,Surat,Sher-E-Punjab,600.0,3.9,20,"North Indian,Chinese","Opp Surat Railway Station, Varachha, Surat",1
1350,69991,Surat,Crave In,400.0,3.8,20,"Fast Food,Chinese,Indian,Desserts,Punjabi,Asian","E-Space Vesu, Bharthana, Surat",1
1351,69992,Surat,Ministry Of Eggs,600.0,3.8,100,"Fast Food,Chinese,Indian,Desserts,Punjabi,Asian","Safal Square Vesu, Piplod, Surat",1
1352,70016,Hyderabad,Sampradaya Foods,900.0,4.5,100,"Sweets,Desserts","Bagh Amberpet, Amberpet, Hyderabad",1
1353,70054,Hyderabad,Sweet Heart Family Restaurant,600.0,3.7,1000,North Indian  Chinese  Biryani,"Begumpet, Bowenpally, Hyderabad",1
1354,70344,Chennai,Udupi Hotel Venkateswara,600.0,4.3,100,"South Indian,North Indian,Chinese","Anna Nagar, Ayanavaram, Chennai",1
1355,70400,Delhi,Kc Restaurant,400.0,4.1,100,"Chinese,Street Food,Fast Food","Rohini, Sector 8 Rohini, Delhi",1
1356,70522,Surat,Taste Of Bhagwati,660.0,4.0,100,"North Indian,Chinese,Oriental,Continental,Desserts","Textile Market Ring Road, Begampura, Surat",1
1357,70570,Mumbai,Shalimar,1400.0,4.1,100,"Indian,Chinese","Marol, Powai Area, Mumbai",2
1358,70574,Mumbai,Hotel Sagar,1200.0,4.3,50,Indian,"Sion, Sion Bhakti Park, Mumbai",2
1359,70577,Hyderabad,The Just Biryani,400.0,4.3,20,"Chinese,South Indian,North Indian","Road 12, Khairtabad, Hyderabad",1
1360,70681,Kolkata,3 Idiots Dhaba,600.0,3.3,50,"Indian,Chinese","Picnic Garden, Kasba, Kolkata",1
1361,70691,Kolkata,Snacking,1000.0,4.5,500,"Continental,Chinese,Combo,Beverages","Near Vikramshila Education Resource Society, Lake Gardens, Kolkata",2
1362,70761,Surat,Chhote Miyan,600.0,4.2,50,North Indian,"Zampa Bazar, Begampura, Surat",1
1363,70846,Pune,Basilio,1000.0,2.9,80,Italian,"Aundh, Aundh, Pune",2
1364,70894,Hyderabad,Chinese By Sahadeva Reddy,400.0,4.2,100,"Chinese,Fast Food","Rd Number 35, Dilsukhnagar, Hyderabad",1
1365,70942,Hyderabad,Sahadeva Reddy'S Chinese Kitchen,500.0,4.0,500,"Chinese,Fast Food","Maruthi Nagar, Dilsukhnagar, Hyderabad",1
1366,71071,Delhi,Moroca (Rohini),500.0,4.0,500,Fast Food,"Sector 9 Rohini, Sector 9 Rohini, Delhi",1
1367,71152,Delhi,Vikas Foods,800.0,4.3,50,North Indian,"Rani Bagh, Pitam Pura, Delhi",1
1368,71260,Kolkata,Lazeez Biryani,500.0,3.5,1000,"Biryani,Mughlai","Opposite Hind Mahal, Raja Bazar, Kolkata",1
1369,71267,Kolkata,Red Chillies,500.0,4.2,500,Chinese,"Gariahat, Kolkata, Kolkata",1
1370,71328,Surat,Jeevandhara Hotels,500.0,2.9,80,"Punjabi,Fast Food","Opp Rajhans Point, Varachha, Surat",1
1371,71359,Surat,Level 5 Terrace Resturant,1200.0,4.3,20,"Punjabi,North Indian,Chinese,South Indian,Fast Food","Opp Star Bazaar, Adajan, Surat",2
1372,71361,Chennai,Shree Konar Vilas,600.0,4.1,500,"South Indian,Chettinad","Purasawakam, Purasaiwakkam, Chennai",1
1373,71392,Delhi,Bobby Punjabi Rasoi,600.0,4.2,100,"Indian,Mughlai,Chinese","Pitampura, Pitam Pura, Delhi",1
1374,71591,Hyderabad,Sandwich Eatery,500.0,4.0,100,Fast Food  Beverages,"Sr Nagar, Banjara Hills, Hyderabad",1
1375,71596,Hyderabad,Tea Kettle,600.0,4.5,50,Beverages  Fast Food,"Kharkana, Karkhana, Hyderabad",1
1376,71645,Hyderabad,Hotel City Diamond,600.0,4.3,500,"Biryani,Hyderabadi","Mehdipatnam X Roads, Mehdipatnam, Hyderabad",1
1377,72003,Mumbai,Cafe Delhi Heights,4000.0,2.9,80,"Asian,Continental","Kurla, Saki Naka, Mumbai",4
1378,72156,Pune,Spice Garden Family Resto & Bar,1000.0,4.3,100,"North Indian,Chinese,Mughlai","Bibvewadi, Bibwewadi, Pune",2
1379,72165,Pune,Moonlight Real Chinese,1000.0,2.9,80,"North Indian,Chinese","Kothrud, Kothrud, Pune",2
1380,72236,Chennai,Cafe Cakebee,1400.0,4.3,50,"Cafe,Italian,Bakery,Desserts","Alwarpet, Teynampet, Chennai",2
1381,72264,Mumbai,Raj Restaurant,1400.0,4.3,1000,"Indian,Chinese","Chembur, Chembur, Mumbai",2
1382,72566,Hyderabad,Eat N Joy Bakers,400.0,4.1,20,Bakery,"Kamalapuri Colony, Yousufguda, Hyderabad",1
1383,72605,Surat,Pizza Hut,700.0,3.7,100,"Pizzas,Fast Food","Ghod Dod Road, Athwa, Surat",1
1384,72625,Chennai,Ciclo Life,1000.0,4.5,500,"Salads,Continental,Oriental,Beverages","2Nd Main Rd Govindaswamy Nagar, Raja Annamalai Puram, Chennai",2
1385,72637,Ahmedabad,Drunken Monkey,500.0,4.3,20,"Healthy Food,Beverages,Juices","Opp Nehru Park Fountain, Vastrapur, Ahmedabad",1
1386,72650,Ahmedabad,Tgih- Thank God Its Healthy,1800.0,4.3,100,"Continental,Healthy Food,Thai,Juices,Mexican,Mediterranean,Lebanese,Greek","Vastrapur, Vastrapur, Ahmedabad",2
1387,72893,Pune,7Th Heaven Cake Shop,800.0,4.5,100,"Bakery,Desserts","Kothrud, Kothrud, Pune",1
1388,72959,Ahmedabad,Green House - The House Of Mg,3000.0,2.9,80,"Gujarati,Snacks","Lal Darwaja, Lal Darwaja, Ahmedabad",3
1389,73475,Chennai,Snackart,400.0,3.5,20,Snacks,"Pattalam, Choolai, Chennai",1
1390,73574,Chennai,Brownie Heaven,400.0,4.6,20,Desserts,"Egmore, Egmore, Chennai",1
1391,73603,Mumbai,Lamba,1200.0,4.2,100,"North Indian,Chinese,Biryani,Tandoor","Chembur, Chembur, Mumbai",2
1392,73619,Pune,Punjabi Darbaar,1100.0,4.1,100,"North Indian,Chinese","B.T. Kawade Road, Ghorpadi, Pune",2
1393,73662,Chennai,Mozza,0.0,2.9,80,"Continental,Chinese,Italian,Mexican","Annangar East, Annanagar East, Chennai",1
1394,73665,Chennai,Bismillah Briyani & Fast Food,600.0,3.8,500,"Tandoor,Chinese,Biryani,Indian","Perambur, Kolathur, Chennai",1
1395,73682,Delhi,Biryani Blues,800.0,4.1,500,"Biryani,Hyderabadi,Lucknowi,Kebabs,Desserts,Beverages","Rohini, Sector 7 Rohini, Delhi",1
1396,73720,Chennai,Hotel Paramount,1000.0,4.3,1000,"North Indian,South Indian,Chinese,Seafood,Biryani","Kilpauk, Kilpauk, Chennai",2
1397,73924,Bangalore,Sonar Bangla,512.0,3.7,20,"Bengali,North Indian","Koramangala, Koramangala, Bangalore",1
1398,73980,Pune,Dessertto,400.0,4.0,100,"Bakery,Ice Cream,Beverages","Wanowrie, Mohammed Wadi, Pune",1
1399,74130,Pune,Mad About Chinese,600.0,3.2,20,Chinese,"Kothrud Pune, Kothrud, Pune",1
1400,74137,Hyderabad,Sai Brundavan Tiffins,400.0,4.3,1000,South Indian  Chinese,"Bk Guda Road, Sanjeeva Reddy Nagar, Hyderabad",1
1401,74340,Hyderabad,Amantran Bengali Restaurant,400.0,4.1,100,"Bengali,North Indian,Chinese,Home Food,Thalis,Beverages","Domalguda, Himayatnagar, Hyderabad",1
1402,74361,Delhi,Instapizza,800.0,4.1,100,"Pizzas,Italian,Fast Food,Beverages,Desserts","Rohini, Sector 8 Rohini, Delhi",1
1403,74365,Kolkata,Roadhouzz,1800.0,4.3,20,"Continental,Italian,Oriental,Tandoor","South Kolkata, Ballygunge, Kolkata",2
1404,74549,Mumbai,Sahara Restaurant,600.0,4.0,1000,"Indian,Chinese,Tandoor,Mughlai,Biryani,Desserts","Shivaji Nagar Cst Road, Chembur, Mumbai",1
1405,74628,Bangalore,Swathi Greenland,800.0,4.4,50,"Chinese,North Indian,Desserts,Andhra,Beverages,Seafood,Punjabi,Hyderabadi","Mc Layout, Vijayanagar, Bangalore",1
1406,74644,Surat,Burger King,700.0,4.2,1000,"American,Fast Food","Bhadani Era Vip Road, Bharthana, Surat",1
1407,74646,Hyderabad,Riyan Hotel,600.0,3.5,1000,"Hyderabadi,Mughlai,Biryani,Indian,Chinese","Vijaya Nagar Colony, Vijaya Nagar Colony, Hyderabad",1
1408,74668,Kolkata,Govinda'S,1500.0,4.3,100,"Indian,Chinese","Near Sri Sri Radha Govindaji Mandir, Elgin, Kolkata",2
1409,74870,Chennai,Nypfc - New York Pizza & Fried Chicken,700.0,4.2,100,"Fast Food,Pizzas","Royapuram, Old Washermanpet, Chennai",1
1410,74979,Hyderabad,Ohri'S Cake Nation,1200.0,4.3,100,"Desserts,Bakery","New Mla Quarters, Adarsh Nagar, Hyderabad",2
1411,76208,Delhi,Chinese Palace By Vhc,300.0,2.9,80,"Chinese,Beverages,Snacks,Ice Cream,Combo,Thalis","Jhilmil Colony, Sector 8  Rohini, Delhi",1
1412,76475,Surat,Jakaas Chinese Food,600.0,4.3,1000,Chinese,"Nr Mahalaxmi Temple, Adajan, Surat",1
1413,76601,Hyderabad,Skypark Cafe,1000.0,4.0,500,"Cafe,Chinese,Continental","Road No 12, Banjara Hills, Hyderabad",2
1414,76649,Pune,Karolbaug- Dawat-E-Mehfil,1200.0,4.3,20,North Indian,"Aundh, Aundh, Pune",2
1415,76702,Chennai,The Red Box,800.0,4.0,500,Chinese,"Egmore, Egmore, Chennai",1
1416,76775,Mumbai,Vasanti Vilas,900.0,2.9,80,"Indian,Chinese","Chembur, Chembur, Mumbai",1
1417,76997,Mumbai,Badri'S,1000.0,4.3,50,Indian,"Chembur, Govandi East, Mumbai",2
1418,77106,Ahmedabad,Anwar E Hilal Restaurant,500.0,4.0,100,Indian,"Nadiawad Gollimda Jamalpur, Khamasa, Ahmedabad",1
1419,77182,Pune,Hot Momo'S And Burger,500.0,4.2,100,"Fast Food,Chinese","Senapati Bapat Road, Shivaji Nagar, Pune",1
1420,77217,Mumbai,King Chilli,800.0,4.3,100,"Chinese,Asian,Fast Food","Santacruz East, Kalina, Mumbai",1
1421,77340,Kolkata,Mamamomo,600.0,4.2,50,Chinese,"Alipore, New Alipore, Kolkata",1
1422,77371,Mumbai,The Bowl Project,1300.0,4.1,50,"Oriental,Italian-American,Indian,Asian","Powai, Powai, Mumbai",2
1423,77646,Delhi,Dilli Darbar,600.0,3.6,20,"Mughlai,Indian","Tilak Nagar, Ashok Nagar, Delhi",1
1424,77719,Kolkata,The Biryani Inc.,700.0,4.3,1000,"Biryani,Mughlai,Kebabs,North Indian","Near Ballygunge Station, Kasba, Kolkata",1
1425,77726,Kolkata,Little Pleasures,600.0,4.6,100,"Bakery,Desserts","Near Hagen Daz, Bhowanipore, Kolkata",1
1426,77736,Pune,1441 Pizzeria,800.0,3.9,100,"Italian,Pizzas,Pastas,Desserts,Beverages","Koregaon Park, Koregaon Park, Pune",1
1427,77740,Pune,Cafe Peter,700.0,3.5,20,Continental,"Shivaji Nagar, Shivajinagar, Pune",1
1428,77875,Hyderabad,Al - Akbar Fast Food Corner,400.0,4.2,500,"North Indian,Chinese","Beside Mecca Masjid, Moghalpura, Hyderabad",1
1429,77876,Hyderabad,Al Hashmi Arabian Shawarma House,500.0,3.0,20,"Street Food,Arabian","Shalibanda, Lal Darwaza, Hyderabad",1
1430,78036,Mumbai,Burger King,700.0,4.2,1000,American,"Central Plaza Kalina, Santacruz East, Mumbai",1
1431,78085,Mumbai,Grand,1000.0,4.4,20,"North Indian,Chinese,Mughlai,Tandoor,Seafood","Santacruz East, Santacruz East, Mumbai",2
1432,78172,Hyderabad,House Of Milkshake,400.0,4.1,100,"Ice Cream,Beverages,Fast Food","Inside Happy Mart, Charminar, Hyderabad",1
1433,78244,Pune,Saffron Exotic Family Restaurant,1000.0,4.3,100,"North Indian,Biryani,Chinese,Tandoor,Seafood,Snacks,Kebabs","B.T Kawade Road, Ghorpadi, Pune",2
1434,78335,Surat,Cream 'N' Crust,300.0,2.9,80,"Desserts,Ice Cream","Rustampura, Athwa, Surat",1
1435,78434,Pune,Kalinga Veg Gourmet Kitchen,800.0,4.3,100,"North Indian,European,Continental,Fast Food,Mangalorean","Erandwane, Erandwane, Pune",1
1436,78478,Hyderabad,Diamond Pan Shop,2000.0,4.4,100,"Biryani,Tandoor,Chinese,Indian","Masabtank, Masab Tank, Hyderabad",3
1437,78684,Mumbai,Flavors Of China,1700.0,4.2,50,Chinese,"Gc Colony, Bandra East, Mumbai",2
1438,79000,Ahmedabad,Arabian Hub,700.0,3.8,50,Arabian,"Lal Darwaja, Raikhad, Ahmedabad",1
1439,79184,Pune,Tulja Bhavani Chinese Corner,300.0,4.2,20,Chinese,"Vadgaon Sheri Mahavir Nagar, Wadgaon Sheri, Pune",1
1440,79234,Bangalore,Airlines Hotel,1000.0,4.3,100,"South Indian,North Indian","Lavelle Road, Ashok Nagar, Bangalore",2
1441,79595,Chennai,Hutong,1600.0,3.5,20,"Chinese,Pan-Asian,Combo","Alwarpet, Alwarpet, Chennai",2
1442,79693,Mumbai,Maheshwari Kitchen,600.0,2.9,80,Indian  Chinese,"Chandivali, Powai, Mumbai",1
1443,79850,Mumbai,Greens N Leans,600.0,4.1,100,"Fast Food,Keto,Continental,Salads,Mexican,European,Italian,Mediterranean,Combo,Thai,Desserts,Indian,Biryani,Healthy Food","Chembur, Chembur, Mumbai",1
1444,79855,Kolkata,Grill Sandwich And Juice,200.0,4.1,100,Fast Food  Italian  Beverages,"Sabji More, Taltala, Kolkata",1
1445,80118,Bangalore,Taco Bell,600.0,4.2,100,Mexican,"Garuda Mall, Central Bangalore, Bangalore",1
1446,80142,Mumbai,Butter Chicken Factory,2200.0,2.9,80,"Indian,Biryani,Tandoor,Desserts,Beverages","Kurla West, Saki Naka, Mumbai",3
1447,80349,Ahmedabad,Asharfi Kulfi,400.0,4.4,20,Indian,"Paldi & Ambawadi, Paldi, Ahmedabad",1
1448,80398,Chennai,Rosewater,1600.0,4.2,20,"Indian,Chinese,Continental,Asian","Anna Nagar East, Anna Nagar, Chennai",2
1449,80488,Hyderabad,Homely,400.0,4.1,1000,"Home Food,South Indian,North Indian,Thalis","Kothapet & Dilsukhnagar, Kothapet & Dilsukhnagar, Hyderabad",1
1450,80504,Hyderabad,Indira Darshini,400.0,4.1,500,"Chinese,South Indian,Fast Food,Hyderabadi","Erramanzal Colony Rd, Khairtabad, Hyderabad",1
1451,80517,Bangalore,Savoury,1600.0,4.4,1000,"Biryani,Mughlai,Kebabs,Desserts","Frazer Town, Pulikeshi Nagar, Bangalore",2
1452,80593,Pune,Kerala Cafe,1600.0,4.0,100,"South Indian,Kerala","Kalyani Nagar, Kalyani Nagar, Pune",2
1453,80840,Mumbai,Mystery Box,800.0,4.2,20,Chinese  Thai  Indonesian  Combo,"Chakala, Andheri East, Mumbai",1
1454,81049,Hyderabad,Creamy N Creamy Ice Stone,300.0,3.8,50,"Desserts,Fast Food,Beverages,Hyderabadi","Sufi Chambers Road, Banjara Hills, Hyderabad",1
1455,81114,Chennai,Courtallam Border Rahmath Kadai,1000.0,4.1,500,South Indian,"Tana Street, Purasaiwakkam, Chennai",2
1456,81270,Mumbai,Shawarma'S & More,400.0,4.1,100,"Lebanese,Fast Food,Tibetan,Pizzas,Pastas","Jama Masjid, Kalina, Mumbai",1
1457,81392,Hyderabad,Ice Magic,500.0,4.5,100,Pizzas,"Tolichowki, Toli Chowki, Hyderabad",1
1458,81489,Surat,Cinera Hotel,600.0,4.1,50,"Chinese,North Indian,Biryani,Seafood","Cinema Road, Begampura, Surat",1
1459,81574,Surat,Kasmiri Restaurant,800.0,3.6,50,"Chinese,Tandoor,Beverages","Chowk Bazar, Gopipura, Surat",1
1460,81616,Kolkata,Superstar Haji Biryani,600.0,3.8,20,"Biryani,Tandoor","Near Mom'S Kitchen, Bidhannagar, Kolkata",1
1461,81650,Chennai,Taj Multi Cuisine Restaurant,600.0,3.9,100,"Indian,Chinese,Tandoor","Royapuram, Old Washermanpet, Chennai",1
1462,81725,Surat,Sagar Restaurant,800.0,3.4,50,"Tandoor,North Indian","New Textile Market, Gopipura, Surat",1
1463,81776,Delhi,Bonfire,400.0,3.5,50,North Indian,"Sector-16, Rohini, Delhi",1
1464,81814,Ahmedabad,Burger King,700.0,4.2,1000,"American,Fast Food","3Rd Eye Ii Ellis Bridge Cg Road, Ellisbridge, Ahmedabad",1
1465,81944,Bangalore,Nasi And Mee,2400.0,4.6,100,"Pan-Asian,Singaporean,Malaysian,Japanese,Asian,Chinese,Indonesian","Koramangala, Koramangala, Bangalore",3
1466,81984,Bangalore,Dalma,394.0,4.2,100,"Oriya,Seafood,Thai","Koramangala 6Th Block, Koramangala, Bangalore",1
1467,81992,Mumbai,Sips N Bite,700.0,2.9,80,"American,Fast Food,Beverages","Chembur, Kurla, Mumbai",1
1468,82022,Delhi,Pifi Pizza,700.0,3.8,20,"Italian,Mexican,Beverages","Rohini, Rohini, Delhi",1
1469,82089,Ahmedabad,Mirza Fry & Chinese,600.0,4.2,100,Indian,"Lal Darwaja, Khanpur, Ahmedabad",1
1470,82160,Bangalore,Shree Mahalakshmi Sweets,400.0,4.1,100,"Sweets,Snacks","Chamrajpet, Chamrajpet, Bangalore",1
1471,82375,Pune,Hotel Lazeez,1000.0,3.9,50,Seafood,"Narhe, Vadgaon Budruk, Pune",2
1472,82407,Hyderabad,Hotel Rumaan,600.0,4.2,1000,"Biryani,Tandoor,North Indian,Chinese,Kebabs,Mughlai","Tolichowki Road, Toli Chowki, Hyderabad",1
1473,82499,Bangalore,Ubq By Barbeque Nation,600.0,3.9,100,"North Indian,Mughlai,Seafood,Biryani,Desserts,Kebabs","Mg Road Lido Mall, Domlur, Bangalore",1
1474,82509,Mumbai,Deepa,800.0,4.2,20,"Hyderabadi,North Indian,Tandoor,Chinese","Ghatkopar West, Ghatkopar West, Mumbai",1
1475,82634,Mumbai,Guddu Daa Dhaba,700.0,3.8,100,North Indian,"Chembur, Chembur, Mumbai",1
1476,82818,Hyderabad,Lavish Corner,240.0,3.9,100,"Chinese,Indian,Beverages,Snacks","Chapel Road, Abids, Hyderabad",1
1477,82844,Hyderabad,Al Baik Shawarma,400.0,4.2,20,Arabian,"Gudi Malkapur, Mehdipatnam, Hyderabad",1
1478,82875,Hyderabad,Reddy Military Hotel,500.0,3.7,100,"South Indian,Hyderabadi,Chinese,North Indian,Andhra","Walker Town, Padmarao Nagar, Hyderabad",1
1479,82956,Chennai,A R Rahman Bistro,600.0,4.2,20,"North Indian,Arabian,Chinese","Perambur, Jamalia, Chennai",1
1480,83041,Pune,Lassi Wassi,300.0,4.6,100,Beverages,"Kothrud, Kothrud, Pune",1
1481,83078,Kolkata,Awadhi Biryani Darbar,800.0,2.9,80,Mughlai  Biryani  Indian  Tandoor  North Indian,"Beside Tarulia Kali Mandir, Central Kolkata, Kolkata",1
1482,83081,Kolkata,Sweetish House Mafia,800.0,4.5,100,"Desserts,Beverages,Ice Cream,Bakery,Sweets","Raja Basanta Roy Road, Kalighat, Kolkata",1
1483,83230,Hyderabad,Al Baik Shawarma & Juice Point,500.0,4.1,20,"Juices,Fast Food","Jamal Colony, Old Malakpet, Hyderabad",1
1484,83293,Surat,Kitchens Badshah,800.0,4.3,100,"North Indian,Punjabi","Nr Vr Mall Dumas Road, Vesu, Surat",1
1485,83296,Pune,Pk Biryani House (Deccan),400.0,4.1,1000,"Biryani,Maharashtrian,North Indian,Mughlai,Hyderabadi,Indian","Deccan Gymkhana, Narayan Peth, Pune",1
1486,83488,Kolkata,Cookies & Cakes,400.0,4.4,1000,Desserts,"Jadavpur, Golf Green, Kolkata",1
1487,83516,Kolkata,Artsy Coffee & Culture,1400.0,4.3,50,"Continental,European,Asian","Ajc Bose Road Minto Park, Bhowanipore, Kolkata",2
1488,83528,Delhi,Canteen Central - Burgers Pastas And More,600.0,4.0,100,"American,Pastas,Fast Food,Snacks,Desserts,Beverages,Asian,Italian,Tibetan,North Indian","Rohini, Rohini, Delhi",1
1489,83822,Surat,Saffron Restaurant Banquet,500.0,4.4,100,"Indian,Punjabi,Chinese","Palanpur Canal Road, Palanpur, Surat",1
1490,83833,Kolkata,Burger Cafe,400.0,2.8,20,Fast Food,"Burger Cafe, Bidhannagar, Kolkata",1
1491,83837,Kolkata,Shawarma City,400.0,3.6,100,Lebanese,"Sector 5, Bidhannagar, Kolkata",1
1492,83839,Kolkata,Cocoa Bakery- Ballygunge,1000.0,4.5,100,Desserts  Continental  Italian,"Dr Amiya Bose Sarani Road, Ballygunge, Kolkata",2
1493,84139,Chennai,Chai Kanth,300.0,4.1,100,Beverages,"T Nagar, T. Nagar, Chennai",1
1494,84140,Chennai,Yunoos Restaurant,600.0,4.2,100,"South Indian,Chinese","Perambur, Kodungaiyur, Chennai",1
1495,84174,Mumbai,Jaybharat Bar & Restaurant,1000.0,2.9,80,North Indian,"Sion  Bhakti Park, Antop Hill, Mumbai",2
1496,84222,Kolkata,Taj Biryani And Restaurant,500.0,4.1,50,"Biryani,Mughlai","Lenin Saran, Taltala, Kolkata",1
1497,84264,Mumbai,Fuel Up,500.0,2.9,80,Healthy Food  Salads  Continental,"Powai, Powai, Mumbai",1
1498,84340,Kolkata,Kasba Korner,600.0,3.8,500,"Indian,Chinese,Combo,Biryani","Near Rattala More, Kasba, Kolkata",1
1499,84417,Pune,Rassaa - Jasa Hava Tassaa,1000.0,2.9,80,"North Indian,Indian","Sinhgad Road, Karve Nagar, Pune",2
1500,84836,Hyderabad,Mithaiwala,800.0,4.3,500,"Sweets,Desserts,Snacks,Chaat","Kothapet, Kothapet, Hyderabad",1
1501,84962,Kolkata,Curry Nation,1000.0,2.9,80,"Indian,Chinese","Sector-3, Bidhannagar, Kolkata",2
1502,85218,Delhi,Grills And Buns,400.0,3.8,100,"Fast Food,Snacks,Combo,Italian,Beverages,Continental","Paschim Vihar, Paschim Vihar, Delhi",1
1503,85253,Mumbai,Live Bakers,600.0,4.1,20,Desserts,"Andheri East, Andheri East, Mumbai",1
1504,85642,Kolkata,Albela Biryani,400.0,4.1,50,"Biryani,Tandoor","Ruby, Topsia, Kolkata",1
1505,85719,Surat,Klassic Restaurant,900.0,4.4,100,"North Indian,Chinese,Punjabi","Amizara Apartment, Athwa, Surat",1
1506,85848,Kolkata,Banani'S Kitchen,400.0,3.3,50,"Indian,Bengali,Fast Food,Snacks,Home Food,Pastas","Mudiali, Kalighat, Kolkata",1
1507,85971,Hyderabad,Burgasm,700.0,4.3,100,"Fast Food,American","Rd No.5, Banjara Hills, Hyderabad",1
1508,86078,Pune,Kraks N Bruns,700.0,3.8,50,"Continental,Desserts,Bakery","Dhankawadi Pune, Dhankawadi, Pune",1
1509,86084,Pune,Karim'S Cafe,500.0,4.3,50,"Chinese,Fast Food,Beverages","Kondhwa Pune, Kondhwa, Pune",1
1510,86087,Ahmedabad,Xocolat Chocolatiers Cafe & Bakery,500.0,2.9,80,"Desserts,Beverages,Fast Food","Satellite, Jodhpur Village, Ahmedabad",1
1511,86175,Kolkata,Chinese Plaza Momo Centre,600.0,4.1,50,"Chinese,Fast Food","Baguihati Main Road, Baguihati, Kolkata",1
1512,86248,Mumbai,Siddhivinayak Tiffin,600.0,4.3,50,"Indian,Punjabi","Bandra East, Bandra East, Mumbai",1
1513,86477,Ahmedabad,Umami By Curries,1700.0,4.4,100,"Indian,Chinese","Navrangpura, Ambawadi, Ahmedabad",2
